ZINC_ID,SMILES
ZINCau00000000Ss,COc1cc(Cl)cc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINCau00000000Ss,COc1cc(F)cc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINCao0000002xED,COc1cc(F)cc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCar00000000zn,COc1cc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)ccc1C
ZINCau00000000Su,COc1cc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)ccc1Cl
ZINCau00000000Su,COc1cc(F)ccc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCap0000002xFa,COc1cc(F)cnc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCap0000002xFl,COc1cc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)ncc1Br
ZINCan0000002xFQ,COc1cc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c(Cl)nn1
ZINCak0000002xG3,COc1cc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c(O)cn1
ZINCak0000002xGW,COc1cc(N)c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cn1
ZINCak0000002xHm,COc1cc(N)cc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCak0000002xJk,COc1cc(N)cnc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCak0000002xKb,COc1cc(N)nc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINCal0000002xKV,COc1cc(=O)c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c[nH]1
ZINCar0000000D1q,COc1cc(O)cc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINCar0000000D1r,COc1cc(O)ccc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCal0000002xMa,COc1cc(O)cnc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCai0000002xvH,COc1cc([C@H](C)N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)sn1
ZINCai0000002xvH,COc1cc([C@@H](C)N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)sn1
ZINCad0000003Xwh,COc1cc([C@@H](C)N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)on1
ZINCad0000003Xwh,COc1cc([C@H](C)N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)on1
ZINCai0000003XwX,COc1ccnc(N)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCak0000003ZCl,COc1ccc(N)nc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCar0000000D1s,COc1ccc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c(C)n1
ZINCap0000002xfI,COc1ccc(Br)c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCak0000002xfM,COc1ccc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c(N)n1
ZINC9o0000002xfJ,COc1ccc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cn1
ZINC9o00000000tl,COc1ccc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)nc1
ZINCar0000000D1v,COc1ccc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)nc1C
ZINCak0000002xfT,COc1ccc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)nc1N
ZINC9i0000002xfV,COc1ccc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)nn1
ZINCaf0000002xuh,COc1ccc(C(=O)N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)o1
ZINCak0000002xui,COc1ccc(C(=O)N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)s1
ZINCar0000000D1w,COc1ccc(C)c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCar00000000zo,COc1ccc(C)c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINCar00000000zp,COc1ccc(C)cc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCar00000000zq,COc1ccc(C)nc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCap0000003XvK,COc1ccc(CN2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cn1
ZINCau0000000DDG,COc1ccc(CN2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cc1
ZINCao0000003ZBU,COc1ccc(CN2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)nc1
ZINCa50000002xtF,COc1ccc(CN2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)nn1
ZINCat0000000Drf,COc1ccc(Cl)c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCau00000000Sv,COc1ccc(Cl)c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINCau00000000Sw,COc1ccc(Cl)cc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCap0000002xux,COc1ccc(F)c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCau00000000Sx,COc1ccc(F)c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINCau00000000Sy,COc1ccc(F)cc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCak0000002xxC,COc1ccc(N)c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCar0000000D1z,COc1ccc(O)c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINCar0000000D1A,COc1ccc(O)cc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC9u000000008j,COc1cccc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINCar0000000D1D,COc1cccc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1O
ZINC9o0000002xgZ,COc1cccc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCar00000000zt,COc1cccc(C)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCau0000000DDM,COc1cccc(CN2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINCao0000003ZBS,COc1cccc(CN2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCau00000000SB,COc1cccc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1F
ZINCau00000000SB,COc1cccc(Cl)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCar00000000zu,COc1cccc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1C
ZINCau0000000DDN,COc1cccc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1Cl
ZINCau0000000DDN,COc1cccc(F)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCar0000000D1G,COc1cccc(O)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC9u000000008k,COc1ccccc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCah0000001hPF,COc1ccccc1CN1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC9o00000000tp,COc1cccnc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCao0000003Xwl,COc1cccnc1CN1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC9o0000002xGS,COc1ccnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINCar0000000tGd,COc1ccnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1C
ZINCap0000001j4J,COc1ccnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1F
ZINCak0000002xGU,COc1ccnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1N
ZINC9i0000002xGX,COc1ccnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCao0000003ZCG,COc1ccnc(CN2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINCa50000002xIU,COc1ccnc(CN2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCat0000000Dri,COc1ccnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1Cl
ZINCap0000002xJ4,COc1ccnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1Br
ZINC9o0000002xH0,COc1ccncc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCap0000003XwQ,COc1ccncc1CN1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCaf0000002xKT,COc1ccoc1C(=O)N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCak0000002xKR,COc1ccoc1CN1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCa50000003ZD1,COc1ccsc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCak0000002xNq,COc1ccsc1C(=O)N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCap0000001j4K,COc1ccsc1CN1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCar0000000D1J,COc1cnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c(C)c1
ZINCal0000002xOS,COc1cnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c(C)n1
ZINCap0000002xOV,COc1cnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c(F)c1
ZINCak0000002xOX,COc1cnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c(N)c1
ZINCae0000002xOY,COc1cnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c(N)n1
ZINCar00000000zv,COc1cnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cc1C
ZINCak0000002xOQ,COc1cnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cc1N
ZINCah0000003Xxj,COc1c[nH]c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cc1=O
ZINC9i0000002xOW,COc1cnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cn1
ZINC9i0000002xP0,COc1cnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)nc1
ZINCa90000002xRK,COc1cnc(C(=O)N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)o1
ZINCar00000000zw,COc1cnc(C)c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINCar0000000D1K,COc1cnc(C)cc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCak0000002xQQ,COc1cnc(C)nc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCai0000003ZDh,COc1cnc(CN2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cn1
ZINCai0000003Xxn,COc1cnc(CN2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)nc1
ZINCad0000003ZDl,COc1cnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)nc1N
ZINCat00000000Op,COc1cnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c(Cl)c1
ZINCat0000000Drk,COc1cnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cc1Cl
ZINCao0000002xQq,COc1cnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cc1F
ZINCak0000002xQB,COc1cnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)nc1C
ZINCan0000002xQC,COc1cnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)nc1Cl
ZINCan0000002xQC,COc1cnc(Cl)nc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCap0000002xRR,COc1cnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c(Br)c1
ZINCaf0000002xS3,COc1cnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c(O)c1
ZINCap0000002xRS,COc1cnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cc1Br
ZINCak0000002xSj,COc1cnc(N)c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINCal0000003Xxs,COc1c[nH]c(=O)cc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC9o00000000tq,COc1cncc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINCar0000000D1L,COc1cncc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1C
ZINC9i0000002xPb,COc1cncc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCab0000002xQ9,COc1cncc(CN2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINCat0000001yCy,COc1cncc(Cl)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCap0000002xQi,COc1cncc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1Br
ZINCap0000002xQi,COc1cncc(F)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCaj0000002xQP,COc1cncc(N)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC9o00000000tr,COc1cnccc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCab0000002xPk,COc1cnccc1CN1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC9i0000002xS9,COc1cncnc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC9h0000002xTb,COc1cnn(C)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCa50000005qTD,COc1cnn(CCN2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINCa50000002xTj,COc1cnnc(CN2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINC9h0000002xTg,COc1cnnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINCan0000002xTh,COc1cnnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1Cl
ZINCan0000002xTh,COc1cnnc(Cl)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCaa0000003ZDA,COc1cn[nH]c(=O)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC9i0000001e0k,COc1cnncc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCa50000003XxJ,COc1csc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINCak0000002xUT,COc1csc(C(=O)N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINC9i0000002xUR,COc1csc(CN2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1
ZINCak0000002xUN,COc1cscc1C(=O)N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC8b0000003ZEt,COc1n[nH]c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINC9k0000002y4R,COc1[nH]nc(C)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC8h0000002y4L,COc1[nH]ncc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCa70000002y4O,COc1[nH]ncc1C(=O)N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCae0000003ZEn,COc1nc(N)ncc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCab0000002xVq,COc1nc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c[nH]c1=O
ZINCak0000002xVg,COc1nc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)ccc1N
ZINCal0000002xVj,COc1nc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)ccc1O
ZINCaq0000000CKV,COc1nc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cnc1Br
ZINCaq0000000CKV,COc1nc(Br)cnc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCap0000002xVn,COc1nc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cnc1Cl
ZINCae0000002xVp,COc1nc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cnc1N
ZINC8p0000002xVr,COc1nc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cs1
ZINCaq0000000CKW,COc1nc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)ncc1Br
ZINCaq0000000CKW,COc1nc(Br)ncc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC9b0000002xVs,COc1nc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)nn1C
ZINCa90000002y1K,COc1nc(C(=O)N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)co1
ZINC9s0000000BUv,COc1nc(C)c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)s1
ZINCak0000002xXj,COc1nc(C)cc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCar0000000D1O,COc1nc(C)ccc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCad0000003ZE9,COc1nc(N)cc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCan0000002y09,COc1nc(Cl)cc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCat0000000Drl,COc1nc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)ccc1Cl
ZINCao0000003Xy5,COc1nc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)ccc1F
ZINCap0000002y0d,COc1nc(Cl)cnc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCah0000002y0t,COc1nc(Cl)nc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCap0000002y0k,COc1nc(Cl)ncc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCak0000002y0l,COc1nc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)ncc1C
ZINCan0000002y0m,COc1nc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)ncc1Cl
ZINCai0000002y0o,COc1nc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)ncc1F
ZINCad0000002y0q,COc1nc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)ncc1N
ZINCa80000002y3M,COc1nc(=O)nc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)[nH]1
ZINCa50000003ZEp,COc1[nH]c(=O)ncc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCa40000003ZDL,COc1ncc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)s1
ZINCae0000003ZDO,COc1ncc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c(N)n1
ZINCal0000002xVP,COc1ncc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c(C)n1
ZINCap0000002xVO,COc1ncc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c(Cl)n1
ZINCap0000002xVO,COc1ncc(Br)c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCar0000000D1P,COc1ncc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cc1C
ZINCap0000002xVJ,COc1ncc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cc1F
ZINCap0000002xVJ,COc1ncc(Br)cc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCak0000002xVK,COc1ncc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cc1N
ZINCal0000002xVM,COc1ncc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cc1O
ZINC9i0000002xVQ,COc1ncc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cn1
ZINCaq0000000CKX,COc1ncc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)nc1Br
ZINCaq0000000CKX,COc1ncc(Br)nc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCae0000002xZs,COc1ncc(C(=O)N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)s1
ZINCak0000002xXi,COc1ncc(C)c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCar0000000D1Q,COc1ncc(C)cc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCa50000002xZf,COc1ncc(CN2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cn1
ZINC9c0000002xZu,COc1ncc(CN2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)s1
ZINCan0000002xYu,COc1ncc(Cl)c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCat0000000Drn,COc1ncc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cc1Cl
ZINCat0000000Drn,COc1ncc(Cl)cc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCan0000002xYA,COc1ncc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)nc1Cl
ZINCan0000002xYA,COc1ncc(Cl)nc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCai0000002xZK,COc1ncc(F)c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCa90000002xZP,COc1nc(=O)c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c[nH]1
ZINCap0000002xZy,COc1ncc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cc1Br
ZINCap0000002xZy,COc1ncc(F)cc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCad0000002y13,COc1ncc(N)c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCak0000002y0N,COc1ncc(N)cc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCal0000002y1u,COc1ncc(O)cc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCar0000000D1R,COc1nccc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1C
ZINCap0000002xWe,COc1nccc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1F
ZINCap0000002xWe,COc1nccc(Br)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC9i0000002xWh,COc1nccc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCar0000000D1S,COc1nccc(C)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCa50000002xXT,COc1nccc(CN2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCat0000000Drp,COc1nccc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1Cl
ZINCat0000000Drp,COc1nccc(Cl)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCaj0000002xXt,COc1nccc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1N
ZINCap0000002xY3,COc1nccc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1Br
ZINCap0000002xY3,COc1nccc(F)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCak0000002xYC,COc1nccc(N)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCak0000002xZ4,COc1[nH]ccc(=O)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC9o0000002xWj,COc1ncccc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCap0000003ZDT,COc1ncccc1CN1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC9i0000001e0l,COc1nccnc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCa50000002y0H,COc1nccnc1CN1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCal0000002y2k,COc1ncnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1C
ZINCal0000002y2w,COc1ncnc(C)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCap0000002y2J,COc1ncnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1Br
ZINCap0000002y2J,COc1ncnc(Cl)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCan0000002y2L,COc1ncnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1Cl
ZINCad0000002y2N,COc1ncnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1N
ZINC9b0000002y2R,COc1ncnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)n1
ZINCae0000002y2Y,COc1ncnc(N)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC9i0000002y2m,COc1ncncc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCa50000002y2p,COc1ncncc1CN1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC9h0000001BU9,COc1nn(C)cc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCa50000002y4a,COc1nn(C)cc1CN1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC8j0000005xh1,COc1nnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)s1
ZINC9i0000003Xyr,COc1nnc(CN2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)s1
ZINCap0000002y4o,COc1nnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cc1Br
ZINCap0000002y4o,COc1nnc(Cl)cc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCak0000002y4p,COc1nnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cc1C
ZINCan0000002y4q,COc1nnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cc1Cl
ZINCad0000002y4t,COc1nnc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cc1N
ZINCae0000002y4u,COc1n[nH]c(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)cc1=O
ZINCai0000003Xyp,COc1nnccc1CN1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCaa0000002y58,COc1noc(C)c1CN1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCan0000002y5i,COc1nsc(N2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1C#N
ZINCaj0000002y5q,COc1nsc(CN)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCak0000002y5t,COc1nsc(CN2CC(C(=O)O)[C@H](c3cccc(F)c3)C2)c1Br
ZINCak0000002y5t,COc1nsc(CO)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCan0000002y5D,COc1nsc(OC)c1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC8p0000001BOk,COc1nscc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCae0000002y5m,COc1nscc1C(=O)N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCaj0000002y5j,COc1nscc1CN1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC8i0000002y5G,COc1nsnc1N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCa90000002y6Y,COc1oncc1C(=O)N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCak0000004SON,COc1sccc1C(=O)N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC590000003VZA,CS(=O)(=O)N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINCa50000002AvT,CS(=O)(=O)C(F)(F)C(=O)N1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
ZINC8f0000005SAq,CS(=O)(=O)CC=CN1CC(C(=O)O)[C@H](c2cccc(F)c2)C1
